ALERT,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP,SAR,record_id
1,1,45900.0,8,695,CT,28,70.72,1980.16,  transfer transfer,20,1,1,71.0,0,4,99.01,0.0,0,1,1,78.36,0,8000,1,1,0,9,0,0,0,01643982
1,2,9900.0,6,773,MA,13,84.68,1100.84,statement password change password change,4,2,0,171.38,0,4,1100.84,0.0,0,1,1,46.12,2,12000,0,2,0,10,2,0,0,54593966
1,2,100600.0,56,773,PA,2,86.7,173.4,change request billing address  ,1,0,0,0.0,0,3,173.4,0.0,0,1,1,35.77,0,16000,0,5,0,9,0,0,0,83043917
1,1,12200.0,57,645,CT,3,39.92,119.76,card replace password change card replace,1,1,0,39.79,1,3,119.76,0.0,0,1,1,20.64,0,28000,1,4,0,7,1,0,0,30370398
1,2,10200.0,9,732,MA,5,187.43,937.15, ,3,1,1,224.0,1,7,937.15,0.0,0,1,1,81.21,5,7000,1,2,0,3,0,0,0,14802938
1,2,20500.0,1,735,CT,0,39.61,0.0,statement customer call card replace,0,0,0,0.0,0,3,60.0,60.0,1,3,1,60.0,0,19000,1,3,0,7,2,0,1,03055900
1,4,43100.0,18,658,CT,29,15.86,459.94,change request billing address card replace atm denied,16,1,0,16.42,0,3,3373.7,2913.76,1,1,1,2939.37,3,10000,1,5,0,10,0,0,1,23913192
1,1,3300.0,25,719,MA,1,20.9,20.9, ,1,0,0,0.0,0,3,2589.08,2568.18,1,1,1,2620.17,3,7000,0,3,0,8,1,0,0,01563646
1,2,20700.0,0,696,CT,5,154.45,772.25,transfer password change billing address statement,1,0,0,0.0,0,3,772.25,0.0,0,1,1,65.76,0,9000,1,4,0,8,1,0,0,92074859
1,3,16500.0,19,713,NY,2,35.82,71.64, ,1,0,0,0.0,0,4,60.0,0.0,0,1,1,42.17,0,14000,1,2,0,10,1,0,0,18546177
1,2,30500.0,11,739,NY,9,35.86,322.74,customer call card replace transfer,5,2,1,66.38,1,3,113.08,0.0,0,1,1,36.13,0,12000,1,1,0,8,1,0,0,50544954
1,2,48400.0,1,763,PA,82,40.71,3338.22, ,40,7,1,288.54,4,7,6190.95,2852.73,1,1,1,2900.8,7,7000,0,2,0,6,0,0,1,07908414
1,1,7900.0,1,715,PA,10,9.9,99.0, ,4,0,0,0.0,0,8,71.45,0.0,0,1,1,52.87,0,10000,0,3,0,9,3,0,0,65168288
1,1,16500.0,3,746,PA,6,90.27,541.62,change request plastic replace card replace statement,3,0,0,0.0,0,3,541.62,0.0,0,1,1,98.6,0,9000,1,7,0,7,1,0,0,56928137
1,0,20200.0,12,759,CT,9,927.71,8349.39,  change request   atm denied,5,3,0,2784.06,2,4,417.47,0.0,0,1,1,41.81,4,7000,0,3,0,7,2,0,0,03593569
1,1,114400.0,14,727,MA,46,55.03,2531.38, ,20,4,1,226.98,1,5,126.57,0.0,0,1,1,35.04,1,6000,1,4,0,9,0,0,0,02247213
1,3,5400.0,27,723,MA,2,99.29,198.58,password change change request customer call statement,1,0,0,0.0,0,4,198.58,0.0,0,1,1,26.61,0,7000,1,5,0,4,3,0,0,27893246
1,2,7600.0,69,738,PA,4,56.62,226.48,late payment card replace change request statement,0,0,0,0.0,0,3,60.0,0.0,0,1,1,37.91,0,11000,0,2,0,7,2,0,0,91156935
1,1,2700.0,1,729,RI,2,22.15,44.3,card replace transfer customer call,0,1,0,22.25,0,2,60.0,15.7,1,2,1,37.27,0,12000,1,1,0,5,0,0,0,36870336
1,0,29000.0,27,712,NY,3,0.0,0.0, ,3,0,0,0.0,0,4,60.0,60.0,1,2,1,60.0,0,11000,0,4,0,2,1,0,0,11953551
1,2,50900.0,1,747,PA,2,244.35,488.7,late payment customer call transfer,1,1,0,249.07,1,2,488.7,0.0,0,1,1,35.77,2,14000,0,1,0,8,0,0,0,46523055
1,4,26700.0,17,735,RI,3,7.11,21.33,  customer call  ,1,0,0,0.0,0,2,60.0,38.67,1,3,1,89.36,0,14000,1,2,1,5,1,0,1,17562350
1,1,42900.0,19,736,NY,41,174.4,7150.4,transfer card replace statement moneyorder,19,1,1,174.0,0,3,9687.71,2537.31,1,3,1,2596.26,3,15000,1,4,0,10,1,0,0,74983810
1,1,60500.0,6,768,RI,29,9.83,285.07, ,15,1,0,9.56,0,3,60.0,0.0,0,1,1,13.55,0,12000,1,1,0,8,2,0,0,89515540
1,0,74800.0,18,739,MA,7,97.2,680.4, ,3,0,0,0.0,0,7,680.4,0.0,0,1,1,51.54,0,9000,1,3,0,6,1,0,0,41784064
1,1,82800.0,22,724,NJ,206,201.46,41500.76, ,109,22,6,4480.4,9,5,41500.76,0.0,0,1,1,58.07,5,7000,1,3,1,8,3,0,0,35198532
1,0,20500.0,6,749,CT,10,0.0,0.0, ,3,2,0,0.0,0,4,60.0,60.0,1,1,1,60.0,0,11000,1,2,0,3,2,0,0,22320801
1,0,26300.0,26,717,MA,31,21.22,657.82,billing address late payment password change,17,2,1,39.67,1,4,60.0,0.0,0,1,1,31.22,0,11000,1,3,0,9,3,0,0,21431355
1,0,51800.0,5,704,MA,11,34.13,375.43, ,6,4,0,139.96,1,3,375.43,0.0,0,1,1,34.97,0,13000,1,7,0,7,1,0,0,16578851
1,2,26800.0,62,683,RI,2,83.26,166.52, ,0,0,0,0.0,0,3,166.52,0.0,0,1,1,44.83,0,10000,0,2,0,6,0,0,0,97274894
1,1,7700.0,47,717,MA,8,72.95,583.6, ,5,0,0,0.0,0,4,583.6,0.0,0,1,1,35.06,0,6000,0,3,0,7,1,0,0,33451089
1,0,23300.0,2,554,NY,13,274.27,3565.51, ,9,0,0,0.0,0,5,178.28,0.0,0,1,1,25.36,0,12000,0,3,0,8,0,0,0,87890630
1,2,24800.0,87,754,NJ,24,19.85,476.4,late payment plastic replace change request,12,2,0,39.16,1,3,476.4,0.0,0,1,1,33.67,0,15000,0,2,0,8,0,0,0,40761847
1,4,,8,675,MA,33,68.13,2248.29,plastic replace card replace customer call,16,3,0,206.4,2,6,112.41,0.0,0,1,1,37.23,3,13000,1,6,0,4,0,0,0,36154936
1,3,10400.0,7,763,NY,1,156.06,156.06, ,1,0,0,0.0,0,3,156.06,0.0,0,1,1,43.51,0,8000,1,5,0,9,2,0,0,43017103
1,1,38500.0,10,757,RI,8,240.71,1925.68, ,1,1,0,239.57,0,3,1925.68,0.0,0,1,1,35.58,2,11000,0,2,0,8,2,0,0,34643232
1,1,69400.0,33,724,PA,70,7.78,544.6,late payment card replace late payment,39,9,1,69.0,1,5,60.0,0.0,0,1,1,41.25,1,9000,1,2,0,13,1,0,0,36463704
1,1,28000.0,8,686,MA,26,154.41,4014.66, ,14,2,1,311.87,1,3,200.73,0.0,0,1,1,21.27,3,13000,1,5,0,7,1,0,0,80217859
1,3,123700.0,4,771,MA,11,1.1,12.1,customer call statement statement,5,1,0,1.17,1,2,60.0,47.9,1,1,1,125.95,0,17000,1,3,0,7,0,0,0,68550201
1,0,64200.0,26,688,ME,25,0.0,0.0,billing address customer call customer call,11,1,0,0.0,0,5,60.0,60.0,1,1,1,60.0,0,18000,0,1,0,9,2,0,0,98652120
1,1,0.0,62,707,NY,0,22.03,0.0, ,0,0,0,0.0,0,4,60.0,60.0,1,2,1,60.0,0,8000,0,7,0,3,1,0,0,85475719
1,1,38300.0,23,676,CT,9,48.89,440.01,  customer call customer call statement,4,0,0,0.0,0,6,440.01,0.0,0,1,1,56.64,0,20000,0,3,0,5,1,0,0,95495482
1,2,25800.0,23,703,MA,2,33.56,67.12,customer call customer call plastic replace statement,1,0,0,0.0,0,4,67.12,0.0,0,1,1,75.18,0,6000,0,1,0,9,2,0,0,50695603
1,0,42100.0,7,745,NY,30,0.0,0.0, ,13,1,0,0.0,0,2,60.0,60.0,1,1,1,60.0,0,6000,1,4,0,4,1,0,0,23087312
1,2,28400.0,11,681,NY,13,43.0,559.0,billing address customer call customer call cash,4,2,1,87.52,0,3,2814.43,2255.43,1,1,1,2325.05,3,11000,1,0,0,12,1,0,0,16069040
1,0,96200.0,6,675,MA,122,76.5,9333.0,transfer plastic replace   cash,64,10,2,728.88,4,4,9333.0,0.0,0,1,1,37.25,4,9000,1,0,0,5,1,0,0,24451464
1,1,9300.0,8,740,MA,2,363.56,727.12,billing address late payment customer call,0,0,0,0.0,0,2,843.84,116.72,1,1,1,225.8,0,21000,0,3,0,9,0,0,0,05225859
1,0,60200.0,49,691,CT,11,20.54,225.94,customer call transfer late payment,5,3,0,60.3,2,5,409.99,184.05,1,2,1,242.24,2,12000,0,4,0,4,2,0,0,61692669
1,2,2100.0,27,694,MA,1,55.66,55.66, ,0,0,0,0.0,0,3,95.01,39.35,1,1,1,92.44,0,17000,0,1,0,2,0,0,0,57312836
1,2,130000.0,45,658,MA,58,88.71,5145.18,card replace customer call   cash,26,13,2,1138.62,8,6,257.26,0.0,0,1,1,62.67,6,21000,0,1,0,6,3,0,0,84225783
1,0,61900.0,29,729,RI,82,62.79,5148.78,billing address late payment password change,39,6,1,381.65,3,3,3213.06,0.0,0,1,1,42.35,3,8000,1,0,0,12,3,0,0,35287546
1,0,58400.0,9,715,MA,14,250.06,3500.84,plastic replace card replace card replace statement,9,0,0,0.0,0,2,175.04,0.0,0,1,1,39.13,0,19000,1,0,0,10,1,0,0,80753483
1,2,110000.0,21,741,RI,9,103.37,930.33,password change transfer billing address,4,1,0,104.18,1,4,930.33,0.0,0,1,1,56.02,0,11000,0,2,0,4,4,0,0,80088222
1,1,35800.0,27,709,NY,11,85.05,935.55, ,7,0,0,0.0,0,2,935.55,0.0,0,1,1,38.6,0,15000,1,3,0,5,1,0,0,87353590
1,2,33500.0,3,645,PA,29,212.03,6148.87,customer call statement change request,11,2,1,432.21,1,2,5294.55,0.0,0,1,1,42.33,2,11000,1,2,1,6,2,0,0,48025397
1,1,44400.0,15,684,NJ,2,0.0,0.0, ,1,0,0,0.0,0,3,60.0,60.0,1,3,1,60.0,0,6000,1,3,0,6,1,0,0,70450356
1,1,4100.0,31,652,NJ,5,45.61,228.05, ,3,1,0,45.82,1,2,228.05,0.0,0,1,1,69.31,0,15000,0,4,0,8,2,0,0,63291736
1,0,11300.0,16,729,VT,2,47.87,95.74, ,1,0,0,0.0,0,6,95.74,0.0,0,1,1,65.05,0,14000,1,4,0,7,0,0,0,08696430
1,1,60400.0,18,659,CT,3,23.24,69.72,card replace transfer statement cash,1,0,0,0.0,0,4,2790.76,2721.04,1,1,1,2776.37,4,8000,1,2,1,6,0,0,1,20664229
1,2,10200.0,21,670,NY,3,216.01,648.03,statement statement transfer bitcoin,1,3,0,646.89,3,5,648.03,0.0,0,1,1,59.0,5,13000,0,4,0,9,3,0,0,17629247
1,1,31600.0,8,693,MA,9,180.89,1628.01, ,4,0,0,0.0,0,3,2409.91,781.9,1,3,1,858.97,3,8000,0,1,0,7,2,0,1,52763425
1,1,17600.0,6,682,CT,4,10.33,41.32,change request customer call billing address,3,2,1,21.34,0,4,60.0,18.68,1,1,1,72.4,0,7000,0,3,0,10,1,0,0,37768525
1,3,41600.0,35,748,MA,43,472.02,20296.86, ,19,4,2,1881.94,3,5,20296.86,0.0,0,1,1,69.83,5,14000,1,2,0,10,1,0,1,30387346
1,3,49200.0,12,707,MA,4,717.27,2869.08,  customer call password change statement,3,0,0,0.0,0,5,2869.08,0.0,0,1,1,50.54,0,10000,0,4,0,6,1,0,0,22914553
1,0,65400.0,20,713,ME,28,268.91,7529.48,transfer transfer statement overseas atm,12,3,0,807.36,1,4,7529.48,0.0,0,1,1,49.4,4,11000,1,3,0,4,2,0,0,06887464
1,2,15700.0,40,659,NY,4,34.25,137.0, ,1,0,0,0.0,0,2,223.4,86.4,1,1,1,157.61,0,10000,1,3,0,6,0,0,0,95548756
1,1,1200.0,18,702,NY,0,30.14,0.0, ,0,0,0,0.0,0,6,60.0,60.0,1,1,1,60.0,0,16000,0,2,0,7,0,0,0,20491135
1,0,48400.0,8,683,NY,6,366.5,2199.0,late payment customer call billing address statement,3,0,0,0.0,0,2,2199.0,0.0,0,1,1,33.06,0,8000,0,5,0,7,0,0,0,00390747
1,0,22000.0,1,724,MA,32,21.99,703.68, ,15,5,4,134.04,2,4,854.62,150.94,1,3,1,224.76,2,10000,0,0,0,92,0,0,1,09865911
1,0,32600.0,20,594,NY,26,54.8,1424.8, ,14,2,0,108.58,0,5,71.24,0.0,0,1,1,68.88,0,14000,1,6,0,7,1,0,0,45694634
1,1,20800.0,5,735,RI,3,69.66,208.98, ,2,0,0,0.0,0,7,406.2,197.22,1,1,1,271.77,2,14000,1,3,0,5,0,0,0,42783292
1,0,88500.0,28,773,ME,10,402.0,4020.0, ,4,0,0,0.0,0,6,201.0,0.0,0,1,1,33.15,0,8000,0,4,0,5,2,0,0,77123706
1,0,34700.0,61,707,NJ,55,0.0,0.0, ,33,5,1,0.0,1,2,2877.85,2877.85,1,1,1,2877.85,2,14000,0,5,0,4,2,0,0,60942154
1,1,44200.0,31,682,PA,22,49.64,1092.08,password change change request billing address,10,1,0,48.45,1,6,1092.08,0.0,0,1,1,55.72,0,9000,0,2,2,16,2,0,0,22426131
1,1,32500.0,2,738,ME,15,81.86,1227.9, ,7,4,2,356.16,2,4,1052.18,0.0,0,1,1,40.29,4,8000,1,1,0,5,1,0,0,34991801
1,2,26200.0,29,739,MA,6,165.69,994.14, ,4,0,0,0.0,0,4,2741.76,1747.62,1,1,1,1853.23,4,14000,1,3,0,8,0,0,0,10150280
1,1,13200.0,28,670,ME,13,78.77,1024.01, ,8,2,1,157.75,1,4,1024.01,0.0,0,1,1,84.4,2,13000,1,4,1,9,1,0,0,43165450
1,0,48100.0,30,658,RI,105,302.43,31755.15,late payment card replace billing address withdraw limit,53,12,3,3684.3,5,2,2798.39,0.0,0,1,1,84.68,2,8000,1,3,0,6,2,0,1,61678112
1,1,16400.0,11,731,RI,14,44.1,617.4,"customer call statement   lost cardrefund requested. supply additional details, call back",4,0,0,0.0,0,4,2785.16,2167.76,1,1,1,2184.08,4,7000,0,4,0,9,1,0,0,35802919
1,1,0.0,8,768,PA,0,63.98,0.0, ,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,13000,0,6,0,6,0,0,0,49244094
1,3,109000.0,4,707,NH,66,419.64,27696.24,statement statement statement withdraw limit,32,3,0,1252.29,1,3,27696.24,0.0,0,1,1,33.48,3,15000,1,4,0,7,1,0,0,32366443
1,0,55900.0,16,739,NY,74,119.38,8834.12, ,36,5,1,590.32,1,4,8834.12,0.0,0,1,1,17.67,4,11000,1,8,0,9,0,0,0,02475302
1,1,13100.0,47,737,NY,6,79.65,477.9,statement transfer   statement,0,0,0,0.0,0,4,477.9,0.0,0,1,1,25.12,0,11000,0,1,0,11,1,0,0,63999395
1,0,56600.0,22,719,PA,80,352.03,28162.4,billing address statement customer call withdraw limit,44,9,2,3189.78,3,6,1408.12,0.0,0,1,1,32.07,6,13000,1,2,0,5,2,0,1,95512620
1,1,59100.0,33,703,NY,3,54.39,163.17,    late payment statement,0,0,0,0.0,0,4,163.17,0.0,0,1,1,52.72,0,15000,1,1,0,3,1,0,0,20301057
1,2,76500.0,5,712,CT,2,121.71,243.42,"card replace change request customer call lost cardrefund requested. supply additional details, call back",1,0,0,0.0,0,3,2824.78,2581.36,1,1,1,2640.19,3,13000,1,6,0,4,3,0,0,09534391
1,0,179700.0,22,715,ME,96,401.34,38528.64, ,46,17,5,6763.04,5,4,1926.43,0.0,0,1,1,51.43,4,7000,0,4,0,6,2,0,1,77295827
1,0,74700.0,12,694,NY,71,199.57,14169.47, ,39,4,0,791.56,2,8,708.47,0.0,0,1,1,52.78,8,9000,1,7,0,3,1,0,0,03594310
1,0,90500.0,44,733,MA,71,120.38,8546.98,plastic replace transfer transfer moneyorder payment,40,6,1,739.2,1,3,427.35,0.0,0,1,1,44.66,3,11000,1,2,0,6,1,0,0,80692927
1,0,104300.0,19,750,NJ,115,23.94,2753.1,transfer transfer late payment,61,10,0,236.1,2,3,137.66,0.0,0,1,1,81.66,1,13000,1,2,0,3,0,0,0,24139869
1,2,20700.0,19,735,NY,8,266.8,2134.4,billing address     atm limit,4,1,0,268.11,0,4,4818.54,2684.14,1,1,1,2719.64,4,13000,0,0,0,9,1,0,0,28017875
1,2,112200.0,3,716,MA,31,59.16,1833.96, ,12,2,0,119.32,1,4,2565.81,731.85,1,4,1,787.91,4,13000,1,0,0,4,1,0,0,77529144
1,2,94100.0,21,694,MA,60,195.67,11740.2,    statement cash,24,8,1,1532.02,2,2,11740.2,0.0,0,1,1,26.14,2,8000,0,1,0,6,2,0,0,54320179
1,0,57100.0,15,693,MA,57,4.04,230.28,customer call password change card replace,37,8,2,32.9,2,2,230.28,0.0,0,1,1,75.77,0,8000,1,2,0,6,2,0,0,06187948
1,1,35600.0,1,743,NJ,10,36.16,361.6, ,8,0,0,0.0,0,4,60.0,0.0,0,1,1,70.05,0,19000,1,2,0,8,1,0,0,79529214
1,2,52000.0,25,714,CT,38,0.0,0.0,plastic replace   statement,16,3,0,0.0,3,5,60.0,60.0,1,1,1,60.0,0,12000,0,4,0,6,1,0,0,88944566
1,1,36200.0,6,725,NY,1,460.62,460.62, ,0,0,0,0.0,0,2,3249.51,2788.89,1,1,1,2821.35,2,15000,1,1,0,3,1,0,0,47309996
1,2,37500.0,59,769,PA,3,47.81,143.43, ,2,0,0,0.0,0,4,143.43,0.0,0,1,1,52.76,0,17000,1,3,0,12,0,0,0,48401597
1,1,122600.0,3,694,PA,76,249.97,18997.72, ,37,7,0,1749.51,2,3,18997.72,0.0,0,1,1,38.61,3,8000,1,6,1,5,1,0,1,52603483
1,0,79700.0,8,715,NY,75,369.45,27708.75,billing address plastic replace late payment withdraw limit,30,5,0,1849.9,3,4,27708.75,0.0,0,1,1,50.53,4,8000,1,3,0,5,1,0,1,73757790
1,2,19700.0,6,723,NY,6,321.93,1931.58, ,0,1,0,323.88,0,3,1931.58,0.0,0,1,1,29.54,3,13000,0,5,0,14,2,0,0,97025486
1,1,118300.0,25,746,MA,128,81.56,10439.68, ,63,18,5,1393.85,6,2,10439.68,0.0,0,1,1,29.52,2,9000,1,4,0,7,0,0,1,60340092
1,2,25900.0,19,635,CT,5,135.59,677.95, ,2,0,0,0.0,0,2,60.0,0.0,0,1,1,55.4,0,12000,0,2,0,87,1,0,0,61191243
1,0,,22,698,NY,4,230.19,920.76,billing address late payment billing address statement,2,0,0,0.0,0,3,60.0,0.0,0,1,1,34.4,0,10000,1,3,0,9,0,0,0,97084101
1,3,21900.0,61,669,NY,3,95.24,285.72,late payment customer call late payment statement,0,0,0,0.0,0,2,285.72,0.0,0,1,1,35.38,0,17000,0,4,0,7,2,0,0,96636302
1,1,9800.0,2,728,NJ,2,5.29,10.58,plastic replace customer call card replace,1,0,0,0.0,0,4,60.0,49.42,1,2,1,103.69,0,6000,1,1,0,5,3,0,0,22568807
1,2,7500.0,11,657,NY,5,101.06,505.3,plastic replace change request   statement,1,0,0,0.0,0,6,505.3,0.0,0,1,1,55.4,0,9000,0,1,1,5,3,0,0,93458515
1,0,36300.0,21,728,MA,42,343.39,14422.38, ,22,4,2,1353.46,0,2,14422.38,0.0,0,1,1,65.88,2,14000,1,2,0,3,1,0,1,40146784
1,1,3700.0,18,651,CT,4,226.54,906.16,late payment transfer   overseas atm,3,1,0,228.11,1,3,3629.95,2723.79,1,3,1,2764.39,3,16000,1,4,1,9,3,0,1,50226463
1,1,16300.0,10,800,ME,14,0.0,0.0,card replace transfer billing address,7,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,15000,1,1,0,9,0,0,0,94442312
1,1,15500.0,2,755,NY,12,339.1,4069.2,statement change request change request statement,3,0,0,0.0,0,5,2616.45,0.0,0,1,1,33.27,0,7000,0,3,0,7,1,0,0,24738594
1,2,32200.0,34,693,MA,3,33.55,100.65, ,0,0,0,0.0,0,3,100.65,0.0,0,1,1,68.7,0,12000,1,3,0,12,0,0,0,33601238
1,1,70800.0,3,654,NY,131,6.47,847.57,password change change request password change,51,13,3,75.2,4,3,1553.68,706.11,1,1,1,764.19,3,8000,1,5,1,8,1,0,0,57033123
1,2,23300.0,6,724,NJ,46,73.68,3389.28,change request password change customer call,22,5,2,369.35,3,3,2617.44,0.0,0,1,1,46.94,3,12000,1,2,0,6,1,0,0,00724683
1,1,3600.0,16,683,NJ,1,29.46,29.46, ,1,0,0,0.0,0,3,60.0,30.54,1,1,1,80.78,0,8000,0,1,0,9,0,0,0,40602012
1,3,6800.0,16,726,PA,5,49.41,247.05, ,4,0,0,0.0,0,3,60.0,0.0,0,1,1,17.96,0,9000,0,3,0,5,1,0,0,28197317
1,0,50300.0,0,793,PA,0,245.65,0.0, ,0,0,0,0.0,0,3,60.0,60.0,1,1,1,60.0,0,14000,0,2,0,7,0,0,0,42708282
1,1,44300.0,50,690,CT,9,53.34,480.06, ,6,0,0,0.0,0,4,3128.29,2648.23,1,1,1,2667.37,4,11000,1,3,0,8,0,0,0,30071673
1,0,64600.0,13,722,RI,7,786.54,5505.78,password change statement customer call overseas atm,5,1,0,781.21,1,3,9529.87,4024.09,1,1,1,4061.13,3,13000,0,6,0,14,1,0,0,22169980
1,2,107300.0,25,705,CT,90,152.01,13680.9,billing address password change customer call atm denied,43,9,3,1404.42,3,3,13680.9,0.0,0,1,1,87.77,3,10000,0,3,0,7,2,0,1,34360409
1,1,52000.0,3,683,CT,3,450.74,1352.22, ,2,0,0,0.0,0,5,1352.22,0.0,0,1,1,79.6,0,8000,0,2,1,5,2,0,0,89344324
1,1,88300.0,17,800,ME,10,84.54,845.4, ,4,2,1,164.88,1,5,845.4,0.0,0,1,1,32.44,0,18000,1,7,0,6,1,0,0,00855221
1,3,115100.0,21,725,CT,18,0.0,0.0, ,11,2,1,0.0,0,3,60.0,60.0,1,3,1,60.0,0,12000,0,0,1,6,2,0,0,91699448
1,2,2600.0,21,683,PA,3,159.76,479.28,  plastic replace customer call statement,2,0,0,0.0,0,4,479.28,0.0,0,1,1,73.93,0,13000,1,3,0,10,0,0,0,69753385
1,0,66000.0,3,708,NY,59,140.22,8272.98, ,33,7,2,963.0,2,2,8272.98,0.0,0,1,1,21.18,2,14000,1,2,0,6,1,0,0,10247790
1,3,29600.0,11,753,MA,2,73.33,146.66, ,2,0,0,0.0,0,2,60.0,0.0,0,1,1,77.77,0,7000,1,4,0,14,0,0,0,64677354
1,2,62600.0,8,753,NY,14,89.97,1259.58, ,7,2,1,183.85,1,3,1259.58,0.0,0,1,1,53.42,2,11000,1,2,0,11,2,0,0,48748887
1,2,49500.0,16,721,CT,34,227.45,7733.3, ,19,3,2,684.53,1,2,7733.3,0.0,0,1,1,53.38,2,12000,0,1,0,7,0,0,0,88001776
1,2,65000.0,56,706,RI,1,378.79,378.79, ,0,0,0,0.0,0,7,378.79,0.0,0,1,1,58.49,0,9000,1,4,0,5,1,0,0,07532034
1,0,17000.0,10,681,MA,9,1.46,13.14,statement customer call late payment moneyorder,7,1,1,1.0,0,5,2653.59,2640.45,1,1,1,2697.28,5,11000,0,4,1,7,1,0,0,28067051
1,1,7300.0,3,742,CT,5,47.32,236.6, ,3,2,1,88.3,1,2,60.0,0.0,0,1,1,92.48,0,10000,1,6,0,11,0,0,0,10790976
1,2,52800.0,5,691,CT,17,36.92,627.64,late payment password change billing address,5,1,0,36.76,1,4,1151.88,524.24,1,1,1,591.41,4,10000,1,5,1,11,1,0,0,10666027
1,1,74800.0,50,726,NY,5,233.74,1168.7, ,4,1,0,236.94,0,2,1156.26,0.0,0,1,1,41.89,1,7000,1,2,0,7,1,0,0,21545038
1,1,39000.0,28,713,MA,3,161.08,483.24,card replace card replace card replace statement,3,0,0,0.0,0,6,60.0,0.0,0,1,1,53.5,0,17000,0,4,0,12,1,0,0,43929784
1,0,146300.0,5,652,ME,21,373.72,7848.12, ,13,3,0,1115.22,0,5,392.41,0.0,0,1,1,59.58,5,15000,1,3,0,3,1,0,0,28518807
1,2,47300.0,0,666,ME,4,10.62,42.48,billing address   transfer,4,1,0,11.2,1,3,60.0,17.52,1,1,1,64.81,0,13000,0,5,0,4,0,0,0,63390142
1,1,52600.0,2,698,NJ,7,277.77,1944.39,  billing address plastic replace,3,1,0,279.56,0,3,1944.39,0.0,0,1,1,31.36,3,7000,0,2,0,9,1,0,0,20060598
1,1,38700.0,74,766,RI,6,116.8,700.8,password change change request change request bitcoin,4,0,0,0.0,0,6,2631.98,1931.18,1,1,1,1996.83,6,10000,0,4,0,10,1,0,1,02943723
1,0,24500.0,0,695,NJ,2,38.22,76.44,transfer billing address   statement,0,0,0,0.0,0,3,76.44,0.0,0,1,1,41.3,0,14000,1,2,0,8,3,0,0,28439451
1,0,81700.0,11,758,CT,59,0.29,17.11, ,26,9,3,1.92,3,3,60.0,42.89,1,2,1,85.64,0,11000,1,1,0,7,0,0,0,48166272
1,2,17500.0,20,679,NY,4,134.89,539.56, ,2,1,0,137.45,0,3,60.0,0.0,0,1,1,18.08,0,7000,1,2,1,10,1,0,0,30965425
1,0,21100.0,8,726,NY,1,403.96,403.96, ,1,0,0,0.0,0,4,60.0,0.0,0,1,1,93.43,0,11000,1,3,0,6,3,0,0,22394444
1,2,13000.0,48,716,RI,5,31.85,159.25,  late payment  ,3,1,0,31.94,0,3,159.25,0.0,0,1,1,45.38,0,13000,1,6,0,9,0,0,0,52188389
1,0,23400.0,41,727,RI,2,72.25,144.5,late payment late payment card replace,1,0,0,0.0,0,3,274.01,129.51,1,1,1,169.2,1,9000,0,1,0,3,0,0,0,33958884
1,2,12900.0,23,744,ME,14,653.4,9147.6,change request transfer billing address cash,8,1,0,649.89,0,4,9147.6,0.0,0,1,1,68.69,4,13000,0,4,0,7,1,0,0,70278900
1,2,20400.0,4,632,MA,2,0.0,0.0,customer call late payment customer call,1,0,0,0.0,0,4,60.0,60.0,1,1,1,60.0,0,11000,1,4,1,11,0,0,0,13237652
1,1,133600.0,11,703,NY,2,91.13,182.26, ,1,0,0,0.0,0,4,182.26,0.0,0,1,1,69.5,0,14000,0,3,0,8,2,0,0,52920410
1,0,14700.0,47,745,NY,13,65.48,851.24,    late payment,7,2,0,133.32,1,3,60.0,0.0,0,1,1,59.06,0,16000,0,1,0,11,1,0,0,46975421
1,2,,22,716,PA,8,61.07,488.56, ,6,1,0,60.84,1,2,60.0,0.0,0,1,1,58.47,0,10000,0,0,1,4,0,0,0,36475908
1,4,15100.0,5,694,MA,6,60.42,362.52,customer call   change request statement,1,0,0,0.0,0,2,362.52,0.0,0,1,1,41.71,0,15000,1,2,0,10,0,0,0,46886503
1,0,110700.0,3,627,NY,25,507.18,12679.5, ,12,2,0,1016.32,0,7,12679.5,0.0,0,1,1,60.86,7,10000,1,2,0,6,0,0,0,90413623
1,1,81500.0,4,722,CT,6,159.13,954.78,change request billing address transfer statement,2,0,0,0.0,0,3,60.0,0.0,0,1,1,42.86,0,9000,0,4,0,7,2,0,0,59984131
1,1,66500.0,6,679,MA,15,25.66,384.9, ,7,5,1,121.76,0,5,60.0,0.0,0,1,1,57.6,2,17000,1,2,1,10,2,0,0,94304272
1,2,111800.0,1,648,PA,72,1.49,107.28, ,33,6,3,7.53,3,5,60.0,0.0,0,1,1,15.87,0,6000,1,1,0,11,2,0,0,52023943
